0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
27.656855,27.242641,26.828426,26.414213,10000.0,10000.0,35.071068,34.656853,34.24264,33.828426,10000.0,10000.0,43.656853,44.071068,44.485283,44.899494,45.899494,46.899494,10000.0,10000.0,10.0,10.414213,10.828427,11.2426405
26.656855,26.242641,25.828426,25.414213,10000.0,10000.0,36.071068,35.656853,35.24264,34.828426,10000.0,10000.0,42.656853,43.071068,43.485283,44.485283,45.485283,46.485283,10000.0,10000.0,9.0,9.414213,9.828427,10.2426405
25.656855,25.242641,24.828426,24.414213,10000.0,10000.0,37.071068,36.656853,36.24264,35.828426,10000.0,10000.0,41.656853,42.071068,43.071068,44.071068,45.071068,46.071068,10000.0,10000.0,8.0,8.414213,8.828427,9.2426405
24.656855,24.242641,23.828426,23.414213,10000.0,10000.0,38.071068,37.656853,37.24264,36.828426,10000.0,10000.0,40.656853,41.656853,42.656853,43.656853,44.656853,45.656853,10000.0,10000.0,7.0,7.4142137,7.8284273,8.2426405
23.656855,23.242641,22.828426,22.414213,10000.0,10000.0,39.071068,38.656853,38.24264,37.828426,38.24264,39.24264,40.24264,41.24264,42.24264,43.24264,44.24264,45.24264,10000.0,10000.0,6.0,6.4142137,6.8284273,7.2426405
22.656855,22.242641,21.828426,21.414213,10000.0,10000.0,40.071068,39.656853,39.24264,38.828426,39.24264,39.656853,40.656853,41.656853,42.656853,43.656853,44.656853,45.656853,10000.0,10000.0,5.0,5.4142137,5.8284273,6.2426405
21.656855,21.242641,20.828426,20.414213,10000.0,10000.0,41.071068,40.656853,40.24264,39.828426,40.24264,40.656853,41.071068,42.071068,43.071068,44.071068,45.071068,46.071068,10000.0,10000.0,4.0,4.4142137,4.8284273,5.2426405
21.242641,20.242641,19.828426,19.414213,10000.0,10000.0,42.071068,41.656853,41.24264,40.828426,41.24264,41.656853,42.071068,42.485283,43.485283,44.485283,45.485283,46.485283,10000.0,10000.0,3.0,3.4142137,3.828427,4.2426405
20.828426,19.828426,18.828426,18.414213,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,2.0,2.4142137,2.828427,3.828427
20.414213,19.414213,18.414213,17.414213,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,1.0,1.0,1.0,2.4142137,3.4142137
20.0,19.0,18.0,17.0,16.0,15.0,14.0,13.0,12.0,11.0,10.0,9.0,8.0,7.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,1.0,2.0,3.0
20.414213,19.414213,18.414213,17.414213,16.414213,15.414213,14.414213,13.414213,12.414213,11.414213,10.414213,9.414213,8.414213,7.4142137,6.4142137,5.4142137,4.4142137,3.4142137,2.4142137,1.0,1.0,1.0,2.4142137,3.4142137
20.828426,19.828426,18.828426,17.828426,16.828426,15.828427,14.828427,13.828427,12.828427,11.828427,10.828427,9.828427,8.828427,7.8284273,6.8284273,5.8284273,4.8284273,3.828427,2.828427,2.4142137,2.0,2.4142137,2.828427,3.828427
21.242641,20.242641,19.242641,18.242641,17.242641,16.242641,15.2426405,14.2426405,13.2426405,12.2426405,11.2426405,10.2426405,9.2426405,8.2426405,7.2426405,6.2426405,5.2426405,4.2426405,3.828427,3.4142137,3.0,3.4142137,3.828427,4.2426405
37.656853,37.24264,36.828426,36.414215,10000.0,10000.0,31.656855,30.656855,29.656855,28.656855,27.656855,26.656855,25.656855,24.656855,23.656855,22.656855,21.656855,21.242641,20.828426,20.414213,20.0,20.414213,20.828426,21.242641
36.656853,36.24264,35.828426,35.414215,10000.0,10000.0,31.242641,30.242641,29.242641,28.242641,27.242641,26.242641,25.242641,24.242641,23.242641,22.242641,21.242641,20.242641,19.828426,19.414213,19.0,19.414213,19.828426,20.242641
35.656853,35.24264,34.828426,34.414215,10000.0,10000.0,30.828426,29.828426,28.828426,27.828426,26.828426,25.828426,24.828426,23.828426,22.828426,21.828426,20.828426,19.828426,18.828426,18.414213,18.0,18.414213,18.828426,19.242641
34.656853,34.24264,33.828426,33.414215,10000.0,10000.0,30.414213,29.414213,28.414213,27.414213,26.414213,25.414213,24.414213,23.414213,22.414213,21.414213,20.414213,19.414213,18.414213,17.414213,17.0,17.414213,17.828426,18.242641
33.656853,33.24264,32.828426,32.414215,10000.0,10000.0,30.828426,29.828426,28.828426,27.828426,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,16.0,16.414213,16.828426,17.242641
32.656853,32.24264,31.828426,31.414213,10000.0,10000.0,31.242641,30.242641,29.242641,28.828426,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,15.0,15.414213,15.828427,16.242641
31.656855,31.242641,30.828426,30.414213,10000.0,10000.0,31.656855,30.656855,30.242641,29.828426,10000.0,10000.0,47.656853,48.071068,48.485283,48.899494,49.31371,49.72792,10000.0,10000.0,14.0,14.414213,14.828427,15.2426405
30.656855,30.242641,29.828426,29.414213,10000.0,10000.0,32.071068,31.656855,31.242641,30.828426,10000.0,10000.0,46.656853,47.071068,47.485283,47.899494,48.31371,48.72792,10000.0,10000.0,13.0,13.414213,13.828427,14.2426405
29.656855,29.242641,28.828426,28.414213,10000.0,10000.0,33.071068,32.656853,32.24264,31.828426,10000.0,10000.0,45.656853,46.071068,46.485283,46.899494,47.31371,47.72792,10000.0,10000.0,12.0,12.414213,12.828427,13.2426405
28.656855,28.242641,27.828426,27.414213,10000.0,10000.0,34.071068,33.656853,33.24264,32.828426,10000.0,10000.0,44.656853,45.071068,45.485283,45.899494,46.31371,47.31371,10000.0,10000.0,11.0,11.414213,11.828427,12.2426405
27.656855,27.242641,26.828426,26.414213,10000.0,10000.0,35.071068,34.656853,34.24264,33.828426,10000.0,10000.0,43.656853,44.071068,44.485283,44.899494,45.899494,46.899494,10000.0,10000.0,10.0,10.414213,10.828427,11.2426405
26.656855,26.242641,25.828426,25.414213,10000.0,10000.0,36.071068,35.656853,35.24264,34.828426,10000.0,10000.0,42.656853,43.071068,43.485283,44.485283,45.485283,46.485283,10000.0,10000.0,9.0,9.414213,9.828427,10.2426405
25.656855,25.242641,24.828426,24.414213,10000.0,10000.0,37.071068,36.656853,36.24264,35.828426,10000.0,10000.0,41.656853,42.071068,43.071068,44.071068,45.071068,46.071068,10000.0,10000.0,8.0,8.414213,8.828427,9.2426405
24.656855,24.242641,23.828426,23.414213,10000.0,10000.0,38.071068,37.656853,37.24264,36.828426,10000.0,10000.0,40.656853,41.656853,42.656853,43.656853,44.656853,45.656853,10000.0,10000.0,7.0,7.4142137,7.8284273,8.2426405
23.656855,23.242641,22.828426,22.414213,10000.0,10000.0,39.071068,38.656853,38.24264,37.828426,38.24264,39.24264,40.24264,41.24264,42.24264,43.24264,44.24264,45.24264,10000.0,10000.0,6.0,6.4142137,6.8284273,7.2426405
22.656855,22.242641,21.828426,21.414213,10000.0,10000.0,40.071068,39.656853,39.24264,38.828426,39.24264,39.656853,40.656853,41.656853,42.656853,43.656853,44.656853,45.656853,10000.0,10000.0,5.0,5.4142137,5.8284273,6.2426405
21.656855,21.242641,20.828426,20.414213,10000.0,10000.0,41.071068,40.656853,40.24264,39.828426,40.24264,40.656853,41.071068,42.071068,43.071068,44.071068,45.071068,46.071068,10000.0,10000.0,4.0,4.4142137,4.8284273,5.2426405
21.242641,20.242641,19.828426,19.414213,10000.0,10000.0,42.071068,41.656853,41.24264,40.828426,41.24264,41.656853,42.071068,42.485283,43.485283,44.485283,45.485283,46.485283,10000.0,10000.0,3.0,3.4142137,3.828427,4.2426405
20.828426,19.828426,18.828426,18.414213,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,2.0,2.4142137,2.828427,3.828427
20.414213,19.414213,18.414213,17.414213,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,1.0,1.0,1.0,2.4142137,3.4142137
20.0,19.0,18.0,17.0,16.0,15.0,14.0,13.0,12.0,11.0,10.0,9.0,8.0,7.0,6.0,5.0,4.0,3.0,2.0,1.0,0.0,1.0,2.0,3.0
20.414213,19.414213,18.414213,17.414213,16.414213,15.414213,14.414213,13.414213,12.414213,11.414213,10.414213,9.414213,8.414213,7.4142137,6.4142137,5.4142137,4.4142137,3.4142137,2.4142137,1.0,1.0,1.0,2.4142137,3.4142137
20.828426,19.828426,18.828426,17.828426,16.828426,15.828427,14.828427,13.828427,12.828427,11.828427,10.828427,9.828427,8.828427,7.8284273,6.8284273,5.8284273,4.8284273,3.828427,2.828427,2.4142137,2.0,2.4142137,2.828427,3.828427
21.242641,20.242641,19.242641,18.242641,17.242641,16.242641,15.2426405,14.2426405,13.2426405,12.2426405,11.2426405,10.2426405,9.2426405,8.2426405,7.2426405,6.2426405,5.2426405,4.2426405,3.828427,3.4142137,3.0,3.4142137,3.828427,4.2426405
