0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
66.72792,65.72792,64.72792,63.72792,62.72792,61.72792,60.72792,59.72792,58.72792,57.72792,56.72792,55.72792,54.72792,53.72792,52.72792,51.72792,50.72792,49.72792,49.31371,48.899494,48.485283,48.899494,49.31371,49.72792
67.142136,66.142136,65.142136,64.142136,63.142136,62.142136,61.142136,60.142136,59.142136,58.142136,57.142136,56.142136,55.142136,54.142136,53.142136,52.142136,51.142136,50.72792,50.31371,49.899494,49.485283,49.899494,50.31371,50.72792
83.55635,83.142136,82.72792,82.313705,10000.0,10000.0,23.899494,23.485281,23.071068,22.656855,23.071068,23.485281,23.899494,24.31371,25.31371,26.31371,27.31371,28.31371,29.31371,30.31371,31.31371,32.31371,33.31371,34.31371
82.55635,82.142136,81.72792,81.313705,10000.0,10000.0,22.899494,22.485281,22.071068,21.656855,22.071068,22.485281,22.899494,23.899494,24.899494,25.899494,26.899494,27.899494,28.899494,29.899494,30.899494,31.899494,32.899494,33.899494
81.55635,81.142136,80.72792,80.313705,10000.0,10000.0,21.899494,21.485281,21.071068,20.656855,21.071068,21.485281,22.485281,23.485281,24.485281,25.485281,26.485281,27.485281,28.485281,29.485281,30.485281,31.485281,32.485283,33.485283
80.55635,80.142136,79.72792,79.313705,10000.0,10000.0,20.899494,20.485281,20.071068,19.656855,20.071068,21.071068,22.071068,23.071068,24.071068,25.071068,26.071068,27.071068,28.071068,29.071068,30.071068,31.071068,32.071068,33.071068
79.55635,79.142136,78.72792,78.313705,10000.0,10000.0,19.899494,19.485281,19.071068,18.656855,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,30.485281,31.485281,32.485283,33.485283
78.55635,78.142136,77.72792,77.313705,10000.0,10000.0,18.899494,18.485281,18.071068,17.656855,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,31.485281,31.899494,32.899494,33.899494
77.55635,77.142136,76.72792,76.313705,10000.0,10000.0,17.899494,17.485281,17.071068,16.656855,10000.0,10000.0,2.828427,2.4142137,2.0,2.4142137,2.828427,3.828427,10000.0,10000.0,32.485283,32.899494,33.31371,34.31371
76.55635,76.142136,75.72792,75.313705,10000.0,10000.0,16.899494,16.485281,16.071068,15.656855,10000.0,10000.0,2.4142137,1.0,1.0,1.0,2.4142137,3.4142137,10000.0,10000.0,33.485283,33.899494,34.31371,34.72792
75.55635,75.142136,74.72792,74.313705,10000.0,10000.0,15.899495,15.485281,15.071068,14.656855,10000.0,10000.0,2.0,1.0,0.0,1.0,2.0,3.0,10000.0,10000.0,34.485283,34.899494,35.31371,35.72792
74.55635,74.142136,73.72792,73.313705,10000.0,10000.0,14.899495,14.485281,14.071068,13.656855,10000.0,10000.0,2.4142137,1.0,1.0,1.0,2.4142137,3.4142137,10000.0,10000.0,35.485283,35.899494,36.31371,36.72792
73.55635,73.142136,72.72792,72.313705,10000.0,10000.0,13.899495,13.485281,13.071068,12.656855,10000.0,10000.0,2.828427,2.4142137,2.0,2.4142137,2.828427,3.828427,10000.0,10000.0,36.485283,36.899494,37.31371,37.72792
72.55635,72.142136,71.72792,71.313705,10000.0,10000.0,13.485281,12.485281,12.071068,11.656855,10000.0,10000.0,3.828427,3.4142137,3.0,3.4142137,3.828427,4.2426405,10000.0,10000.0,37.485283,37.899494,38.31371,38.72792
71.55635,71.142136,70.72792,70.313705,10000.0,10000.0,13.071068,12.071068,11.071068,10.656855,10000.0,10000.0,4.8284273,4.4142137,4.0,4.4142137,4.8284273,5.2426405,10000.0,10000.0,38.485283,38.899494,39.31371,39.72792
70.55635,70.142136,69.72792,69.313705,10000.0,10000.0,12.656855,11.656855,10.656855,9.656855,10000.0,10000.0,5.8284273,5.4142137,5.0,5.4142137,5.8284273,6.2426405,10000.0,10000.0,39.485283,39.899494,40.31371,40.72792
69.55635,69.142136,68.72792,68.313705,10000.0,10000.0,12.2426405,11.2426405,10.2426405,9.2426405,8.2426405,7.2426405,6.8284273,6.4142137,6.0,6.4142137,6.8284273,7.2426405,10000.0,10000.0,40.485283,40.899494,41.31371,41.72792
68.55635,68.142136,67.72792,67.313705,10000.0,10000.0,12.656855,11.656855,10.656855,9.656855,8.656855,8.2426405,7.8284273,7.4142137,7.0,7.4142137,7.8284273,8.2426405,10000.0,10000.0,41.485283,41.899494,42.31371,42.72792
67.55635,67.142136,66.72792,66.313705,10000.0,10000.0,13.071068,12.071068,11.071068,10.071068,9.656855,9.2426405,8.828427,8.414213,8.0,8.414213,8.828427,9.2426405,10000.0,10000.0,42.485283,42.899494,43.31371,43.72792
67.142136,66.142136,65.72792,65.313705,10000.0,10000.0,13.485281,12.485281,11.485281,11.071068,10.656855,10.2426405,9.828427,9.414213,9.0,9.414213,9.828427,10.2426405,10000.0,10000.0,43.485283,43.899494,44.31371,44.72792
66.72792,65.72792,64.72792,64.313705,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,44.485283,44.899494,45.31371,45.72792
66.313705,65.313705,64.313705,63.31371,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,45.485283,45.899494,46.31371,46.72792
65.8995,64.8995,63.899494,62.899494,61.899494,60.899494,59.899494,58.899494,57.899494,56.899494,55.899494,54.899494,53.899494,52.899494,51.899494,50.899494,49.899494,48.899494,47.899494,46.899494,46.485283,46.899494,47.31371,47.72792
66.313705,65.313705,64.313705,63.31371,62.31371,61.31371,60.31371,59.31371,58.31371,57.31371,56.31371,55.31371,54.31371,53.31371,52.31371,51.31371,50.31371,49.31371,48.31371,47.899494,47.485283,47.899494,48.31371,48.72792
66.72792,65.72792,64.72792,63.72792,62.72792,61.72792,60.72792,59.72792,58.72792,57.72792,56.72792,55.72792,54.72792,53.72792,52.72792,51.72792,50.72792,49.72792,49.31371,48.899494,48.485283,48.899494,49.31371,49.72792
67.142136,66.142136,65.142136,64.142136,63.142136,62.142136,61.142136,60.142136,59.142136,58.142136,57.142136,56.142136,55.142136,54.142136,53.142136,52.142136,51.142136,50.72792,50.31371,49.899494,49.485283,49.899494,50.31371,50.72792
