0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
34.04163,33.62742,33.213203,32.79899,32.384777,31.970562,32.384777,32.79899,33.213203,33.62742,34.04163,10000.0,10000.0,5.0,4.0,3.0,2.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0
33.04163,32.62742,32.213203,31.79899,31.384775,30.970562,31.384775,31.79899,32.213203,32.62742,33.04163,10000.0,10000.0,5.4142137,4.4142137,3.4142137,2.4142137,1.0,1.0,1.0,2.4142137,3.4142137,4.4142137,5.4142137
32.62742,31.627417,31.213203,30.79899,30.384775,29.970562,30.384775,30.79899,31.213203,31.627417,32.62742,10000.0,10000.0,5.8284273,4.8284273,3.828427,2.828427,2.4142137,2.0,2.4142137,2.828427,3.828427,4.8284273,5.8284273
32.213203,31.213203,30.213203,29.79899,29.384775,28.970562,29.384775,29.79899,30.213203,31.213203,32.213203,10000.0,10000.0,6.2426405,5.2426405,4.2426405,3.828427,3.4142137,3.0,3.4142137,3.828427,4.2426405,5.2426405,6.2426405
31.79899,30.79899,29.79899,28.79899,28.384775,27.970562,28.384775,28.79899,29.79899,30.79899,31.79899,10000.0,10000.0,6.656854,5.656854,5.2426405,4.8284273,4.4142137,4.0,4.4142137,4.8284273,5.2426405,5.656854,6.656854
31.384775,30.384775,29.384775,28.384775,27.384775,26.970562,27.384775,28.384775,29.384775,30.384775,31.384775,10000.0,10000.0,7.071068,6.656854,6.2426405,5.8284273,5.4142137,5.0,5.4142137,5.8284273,6.2426405,6.656854,7.071068
10000.0,10000.0,10000.0,10000.0,10000.0,25.970562,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,6.0,10000.0,10000.0,10000.0,10000.0,10000.0
10000.0,10000.0,10000.0,10000.0,10000.0,24.970562,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,7.0,10000.0,10000.0,10000.0,10000.0,10000.0
29.556349,28.556349,27.556349,26.556349,25.556349,24.556349,23.556349,23.142136,22.727922,22.31371,21.899494,10000.0,10000.0,12.414213,11.414213,10.414213,9.414213,8.414213,8.0,8.414213,9.414213,10.414213,11.414213,12.414213
29.142136,28.142136,27.142136,26.142136,25.142136,24.142136,23.142136,22.142136,21.727922,21.31371,20.899494,10000.0,10000.0,12.828427,11.828427,10.828427,9.828427,9.414213,9.0,9.414213,9.828427,10.828427,11.828427,12.828427
28.727922,27.727922,26.727922,25.727922,24.727922,23.727922,22.727922,21.727922,20.727922,20.31371,19.899494,10000.0,10000.0,13.2426405,12.2426405,11.2426405,10.828427,10.414213,10.0,10.414213,10.828427,11.2426405,12.2426405,13.2426405
28.31371,27.31371,26.31371,25.31371,24.31371,23.31371,22.31371,21.31371,20.31371,19.31371,18.899494,10000.0,10000.0,13.656855,12.656855,12.2426405,11.828427,11.414213,11.0,11.414213,11.828427,12.2426405,12.656855,13.656855
27.899494,26.899494,25.899494,24.899494,23.899494,22.899494,21.899494,20.899494,19.899494,18.899494,17.899494,10000.0,10000.0,14.071068,13.656855,13.2426405,12.828427,12.414213,12.0,12.414213,12.828427,13.2426405,13.656855,14.071068
27.485281,26.485281,25.485281,24.485281,23.485281,22.485281,21.485281,20.485281,19.485281,18.485281,17.485281,16.485281,15.485281,15.071068,14.656855,14.2426405,13.828427,13.414213,13.0,13.414213,13.828427,14.2426405,14.656855,15.071068
27.899494,26.899494,25.899494,24.899494,23.899494,22.899494,21.899494,20.899494,19.899494,18.899494,17.899494,10000.0,10000.0,16.071068,15.656855,15.2426405,14.828427,14.414213,14.0,14.414213,14.828427,15.2426405,15.656855,16.071068
28.31371,27.31371,26.31371,25.31371,24.31371,23.31371,22.31371,21.31371,20.31371,19.31371,18.899494,10000.0,10000.0,17.071068,16.656855,16.242641,15.828427,15.414213,15.0,15.414213,15.828427,16.242641,16.656855,17.071068
28.727922,27.727922,26.727922,25.727922,24.727922,23.727922,22.727922,21.727922,20.727922,20.31371,19.899494,10000.0,10000.0,18.071068,17.656855,17.242641,16.828426,16.414213,16.0,16.414213,16.828426,17.242641,17.656855,18.071068
29.142136,28.142136,27.142136,26.142136,25.142136,24.142136,23.142136,22.142136,21.727922,21.31371,20.899494,10000.0,10000.0,19.071068,18.656855,18.242641,17.828426,17.414213,17.0,17.414213,17.828426,18.242641,18.656855,19.071068
29.556349,28.556349,27.556349,26.556349,25.556349,24.556349,23.556349,23.142136,22.727922,22.31371,21.899494,10000.0,10000.0,20.071068,19.656855,19.242641,18.828426,18.414213,18.0,18.414213,18.828426,19.242641,19.656855,20.071068
